name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_glaberrima_pi.4.31700001.31800000.fasta	85460	249	28.4692	55.5902	-1.7666	0.435495
Oryza_glaberrima_pi.4.31800001.31900000.fasta	77283	339	61.0818	75.6831	-0.700943	0.427735
Oryza_glaberrima_pi.4.31900001.32000000.fasta	79720	184	27.7559	41.0787	-1.16918	0.425061
Oryza_glaberrima_pi.4.32000001.32100000.fasta	69285	264	20.1425	58.939	-2.38524	0.429923
Oryza_glaberrima_pi.4.3200001.3300000.fasta	53487	1070	346.274	238.882	1.64389	0.40378
Oryza_glaberrima_pi.4.32100001.32200000.fasta	54504	299	36.9589	66.7529	-1.6196	0.460329
Oryza_glaberrima_pi.4.32200001.32300000.fasta	79117	556	150.55	124.129	0.776152	0.457679
Oryza_glaberrima_pi.4.32300001.32400000.fasta	74836	246	47.8385	54.9205	-0.466856	0.438135
Oryza_glaberrima_pi.4.32400001.32500000.fasta	68895	213	39.0475	47.5531	-0.646294	0.455049
Oryza_glaberrima_pi.4.32500001.32600000.fasta	58898	784	229.125	175.031	1.12886	0.457075
Oryza_glaberrima_pi.4.32600001.32700000.fasta	88059	186	30.3992	41.5252	-0.966068	0.4433
Oryza_glaberrima_pi.4.32700001.32800000.fasta	82031	222	26.2713	49.5624	-1.69904	0.432125
Oryza_glaberrima_pi.4.32800001.32900000.fasta	88773	229	37.1876	51.1251	-0.986063	0.436242
Oryza_glaberrima_pi.4.32900001.33000000.fasta	52265	309	82.7039	68.9855	0.721849	0.420131
Oryza_glaberrima_pi.4.33000001.33100000.fasta	82700	268	34.6008	59.832	-1.52836	0.446645
Oryza_glaberrima_pi.4.3300001.3400000.fasta	22281	771	221.616	172.129	1.05006	0.440112
Oryza_glaberrima_pi.4.33100001.33200000.fasta	97876	521	56.7395	116.315	-1.86701	0.454392
Oryza_glaberrima_pi.4.33200001.33300000.fasta	51974	211	28.3209	47.1066	-1.44075	0.407309
Oryza_glaberrima_pi.4.33300001.33400000.fasta	79879	496	81.3989	110.734	-0.965351	0.42832
Oryza_glaberrima_pi.4.33400001.33500000.fasta	92733	407	59.9058	90.8643	-1.23982	0.441215
Oryza_glaberrima_pi.4.33500001.33600000.fasta	79681	612	138.87	136.631	0.0597721	0.428704
Oryza_glaberrima_pi.4.33600001.33700000.fasta	86116	358	60.4607	79.9249	-0.885242	0.415846
Oryza_glaberrima_pi.4.33700001.33800000.fasta	97203	565	150.005	126.138	0.690008	0.427544
Oryza_glaberrima_pi.4.33800001.33900000.fasta	96821	387	70.7436	86.3993	-0.659108	0.436284
Oryza_glaberrima_pi.4.33900001.34000000.fasta	86398	474	94.9283	105.822	-0.375027	0.449432
Oryza_glaberrima_pi.4.34000001.34100000.fasta	91102	559	131.604	124.799	0.198856	0.440077
Oryza_glaberrima_pi.4.3400001.3500000.fasta	36031	803	260.966	179.273	1.66464	0.425631
Oryza_glaberrima_pi.4.34100001.34200000.fasta	75028	349	64.5149	77.9156	-0.625045	0.438087
Oryza_glaberrima_pi.4.34200001.34300000.fasta	88102	523	130.234	116.762	0.420583	0.428023
Oryza_glaberrima_pi.4.34300001.34400000.fasta	94830	1235	442.824	275.719	2.21707	0.427024
Oryza_glaberrima_pi.4.34400001.34500000.fasta	98698	405	119.368	90.4178	1.16508	0.445676
Oryza_glaberrima_pi.4.34500001.34600000.fasta	95602	626	180.779	139.757	1.07104	0.42953
Oryza_glaberrima_pi.4.34600001.34700000.fasta	89017	334	84.1747	74.5668	0.468074	0.44297
Oryza_glaberrima_pi.4.34700001.34800000.fasta	91459	721	185.472	160.966	0.55589	0.42563
Oryza_glaberrima_pi.4.34800001.34900000.fasta	93078	418	116.529	93.3201	0.905204	0.430995
Oryza_glaberrima_pi.4.34900001.35000000.fasta	96765	521	150.5	116.315	1.07129	0.445812
Oryza_glaberrima_pi.4.35000001.35100000.fasta	96080	601	161.443	134.176	0.741375	0.436524
Oryza_glaberrima_pi.4.3500001.3600000.fasta	60279	1463	521.308	326.62	2.18135	0.405817
Oryza_glaberrima_pi.4.35100001.35200000.fasta	73898	855	233.771	190.882	0.820988	0.425769
Oryza_glaberrima_pi.4.35200001.35300000.fasta	54207	548	125.56	122.343	0.0958753	0.456117
Oryza_glaberrima_pi.4.35300001.35400000.fasta	90147	503	92.3438	112.297	-0.647525	0.435216
Oryza_glaberrima_pi.4.35400001.35500000.fasta	90592	454	106.786	101.357	0.19507	0.432245
Oryza_glaberrima_pi.4.3600001.3700000.fasta	53038	1503	479.173	335.551	1.56646	0.429742
Oryza_glaberrima_pi.4.3700001.3800000.fasta	48751	851	234.124	189.989	0.848797	0.41898
Oryza_glaberrima_pi.4.3800001.3900000.fasta	35615	581	176.347	129.711	1.31142	0.438657
Oryza_glaberrima_pi.4.3900001.4000000.fasta	15611	373	104.293	83.2737	0.917836	0.424911
Oryza_glaberrima_pi.4.4000001.4100000.fasta	19471	445	120.409	99.348	0.771952	0.474908
Oryza_glaberrima_pi.4.400001.500000.fasta	78824	1049	186.086	234.193	-0.751091	0.436309
Oryza_glaberrima_pi.4.4100001.4200000.fasta	19350	251	66.9372	56.0367	0.704442	0.444168
Oryza_glaberrima_pi.4.4200001.4300000.fasta	50164	651	150.216	145.338	0.122473	0.394253
Oryza_glaberrima_pi.4.4300001.4400000.fasta	55713	1478	334.219	329.969	0.0471321	0.447122
Oryza_glaberrima_pi.4.4400001.4500000.fasta	86649	1209	239.533	269.914	-0.411718	0.395312
Oryza_glaberrima_pi.4.4500001.4600000.fasta	70989	498	118.434	111.18	0.237744	0.402568
Oryza_glaberrima_pi.4.4600001.4700000.fasta	61968	608	113.08	135.738	-0.608991	0.416168
Oryza_glaberrima_pi.4.4700001.4800000.fasta	82271	965	225.191	215.44	0.165444	0.418805
Oryza_glaberrima_pi.4.4800001.4900000.fasta	35336	500	96.2638	111.627	-0.50155	0.410575
Oryza_glaberrima_pi.4.4900001.5000000.fasta	73117	2112	404.084	471.512	-0.523691	0.447759
Oryza_glaberrima_pi.4.5000001.5100000.fasta	48559	672	126.592	150.027	-0.570155	0.398733
Oryza_glaberrima_pi.4.500001.600000.fasta	62130	958	218.091	213.877	0.0720236	0.424957
Oryza_glaberrima_pi.4.5100001.5200000.fasta	76717	807	121.707	180.166	-1.18533	0.405298
Oryza_glaberrima_pi.4.5200001.5300000.fasta	61070	579	122.123	129.264	-0.201501	0.407197
Oryza_glaberrima_pi.4.5300001.5400000.fasta	63019	418	97.5071	93.3201	0.1633	0.401103
Oryza_glaberrima_pi.4.5400001.5500000.fasta	70697	1419	446.633	316.797	1.49974	0.406546
Oryza_glaberrima_pi.4.5500001.5600000.fasta	63991	979	301.771	218.566	1.39165	0.444624
Oryza_glaberrima_pi.4.5600001.5700000.fasta	88960	1156	340.347	258.081	1.16584	0.395279
Oryza_glaberrima_pi.4.5700001.5800000.fasta	61794	1019	215.728	227.496	-0.189112	0.422725
Oryza_glaberrima_pi.4.5800001.5900000.fasta	74305	1362	399.808	304.072	1.15202	0.416089
Oryza_glaberrima_pi.4.5900001.6000000.fasta	57393	721	130.808	160.966	-0.6841	0.387923
Oryza_glaberrima_pi.4.6000001.6100000.fasta	64122	815	221.16	181.952	0.787209	0.410804
Oryza_glaberrima_pi.4.600001.700000.fasta	86334	1496	392.654	333.988	0.642853	0.420418
Oryza_glaberrima_pi.4.6100001.6200000.fasta	48618	1080	174.362	241.114	-1.01236	0.44659
Oryza_glaberrima_pi.4.6200001.6300000.fasta	89760	1601	393.931	357.429	0.373793	0.420739
Oryza_glaberrima_pi.4.6300001.6400000.fasta	80932	1581	429.154	352.964	0.790068	0.423421
Oryza_glaberrima_pi.4.6400001.6500000.fasta	83456	1197	327.778	267.235	0.828689	0.428247
Oryza_glaberrima_pi.4.6500001.6600000.fasta	81686	1022	319.358	228.165	1.46127	0.434873
Oryza_glaberrima_pi.4.6600001.6700000.fasta	60369	761	252.203	169.896	1.76932	0.427864
Oryza_glaberrima_pi.4.6700001.6800000.fasta	28223	403	92.6501	89.9713	0.108334	0.426314
Oryza_glaberrima_pi.4.6800001.6900000.fasta	29124	363	84.5804	81.0412	0.158767	0.395387
Oryza_glaberrima_pi.4.6900001.7000000.fasta	81797	892	208.44	199.142	0.170618	0.408357
Oryza_glaberrima_pi.4.7000001.7100000.fasta	39025	562	157.033	125.469	0.917415	0.384731
Oryza_glaberrima_pi.4.700001.800000.fasta	52540	1258	342.715	280.853	0.805783	0.397348
Oryza_glaberrima_pi.4.7100001.7200000.fasta	53392	465	114.264	103.813	0.366704	0.425802
Oryza_glaberrima_pi.4.7200001.7300000.fasta	67853	858	229.983	191.552	0.733096	0.414212
Oryza_glaberrima_pi.4.7300001.7400000.fasta	73639	881	276.883	196.687	1.48998	0.414337
Oryza_glaberrima_pi.4.7400001.7500000.fasta	32162	282	57.4683	62.9576	-0.316186	0.434681
Oryza_glaberrima_pi.4.7500001.7600000.fasta	84412	771	172.701	172.129	0.012141	0.411503
Oryza_glaberrima_pi.4.7600001.7700000.fasta	35121	868	229.413	193.784	0.671826	0.431953
Oryza_glaberrima_pi.4.7700001.7800000.fasta	29308	365	75.4873	81.4877	-0.267713	0.4628
Oryza_glaberrima_pi.4.7800001.7900000.fasta	51506	508	120.865	113.413	0.239477	0.411529
Oryza_glaberrima_pi.4.7900001.8000000.fasta	80251	604	178.381	134.845	1.17785	0.415609
Oryza_glaberrima_pi.4.8000001.8100000.fasta	90485	748	163.439	166.994	-0.0777475	0.434238
Oryza_glaberrima_pi.4.800001.900000.fasta	27745	715	183.546	159.627	0.547124	0.439495
Oryza_glaberrima_pi.4.8100001.8200000.fasta	84549	983	255.514	219.459	0.60059	0.440447
Oryza_glaberrima_pi.4.8200001.8300000.fasta	80134	589	99.5933	131.497	-0.884996	0.40397
Oryza_glaberrima_pi.4.8300001.8400000.fasta	67498	1192	294.899	266.119	0.395586	0.425113
Oryza_glaberrima_pi.4.8400001.8500000.fasta	47875	433	87.2883	96.6689	-0.35328	0.445429
Oryza_glaberrima_pi.4.8500001.8600000.fasta	88561	566	97.0941	126.362	-0.844689	0.414342
Oryza_glaberrima_pi.4.8600001.8700000.fasta	66864	686	160.486	153.152	0.174807	0.43105
Oryza_glaberrima_pi.4.8700001.8800000.fasta	64338	807	189.762	180.166	0.194576	0.453276
Oryza_glaberrima_pi.4.8800001.8900000.fasta	71877	894	204.371	199.589	0.0875623	0.419401
Oryza_glaberrima_pi.4.8900001.9000000.fasta	39329	783	199.541	174.808	0.516801	0.436551
Oryza_glaberrima_pi.4.9000001.9100000.fasta	46456	719	183.39	160.52	0.520237	0.453266
Oryza_glaberrima_pi.4.900001.1000000.fasta	80558	906	263.777	202.268	1.11136	0.419737
Oryza_glaberrima_pi.4.9100001.9200000.fasta	21009	1	0.355556	0.223254	0.796173	0.366059
Oryza_glaberrima_pi.4.9200001.9300000.fasta	58702	550	135.266	122.79	0.370497	0.437765
Oryza_glaberrima_pi.4.9300001.9400000.fasta	76995	593	132.238	132.39	-0.00416706	0.402891
Oryza_glaberrima_pi.4.9400001.9500000.fasta	62936	978	279.24	218.342	1.01957	0.428364
Oryza_glaberrima_pi.4.9500001.9600000.fasta	46701	762	228.413	170.119	1.25148	0.418149
Oryza_glaberrima_pi.4.9600001.9700000.fasta	84516	809	174.815	180.612	-0.117266	0.430784
Oryza_glaberrima_pi.4.9700001.9800000.fasta	48115	469	105.667	104.706	0.0334472	0.421185
Oryza_glaberrima_pi.4.9800001.9900000.fasta	46427	396	88.3511	88.4085	-0.00236172	0.400877
Oryza_glaberrima_pi.4.9900001.10000000.fasta	86688	468	75.2804	104.483	-1.01809	0.411219
Oryza_glaberrima_pi.5.10000001.10100000.fasta	23346	156	32.4083	34.8276	-0.249665	0.42305
Oryza_glaberrima_pi.5.1000001.1100000.fasta	83858	616	80.3963	137.524	-1.51563	0.435354
Oryza_glaberrima_pi.5.100001.200000.fasta	91175	749	73.8791	167.217	-2.03846	0.41821
Oryza_glaberrima_pi.5.10100001.10200000.fasta	44511	886	277.189	197.803	1.46663	0.413252
Oryza_glaberrima_pi.5.10200001.10300000.fasta	55343	992	242.223	221.468	0.342606	0.421339
Oryza_glaberrima_pi.5.10300001.10400000.fasta	57822	1578	458.525	352.295	1.10368	0.425053
Oryza_glaberrima_pi.5.10400001.10500000.fasta	61535	1565	415.937	349.392	0.6971	0.438453
Oryza_glaberrima_pi.5.10500001.10600000.fasta	48383	850	233.108	189.766	0.834522	0.396812
Oryza_glaberrima_pi.5.10600001.10700000.fasta	34814	417	123.457	93.0969	1.18692	0.405595
Oryza_glaberrima_pi.5.10700001.10800000.fasta	48125	521	163.464	116.315	1.47756	0.408255
Oryza_glaberrima_pi.5.10800001.10900000.fasta	71406	637	174.294	142.213	0.823206	0.415899
Oryza_glaberrima_pi.5.10900001.11000000.fasta	86687	771	218.457	172.129	0.983043	0.4226
Oryza_glaberrima_pi.5.11000001.11100000.fasta	86318	1090	350.843	243.347	1.61537	0.460177
Oryza_glaberrima_pi.5.1.100000.fasta	67001	418	50.0111	93.3201	-1.68913	0.41831
Oryza_glaberrima_pi.5.1100001.1200000.fasta	91932	1003	139.361	223.924	-1.38062	0.402848
Oryza_glaberrima_pi.5.11100001.11200000.fasta	41734	231	51.1818	51.5716	-0.0273472	0.408577
Oryza_glaberrima_pi.5.11200001.11300000.fasta	54667	273	72.7623	60.9483	0.702666	0.418541
Oryza_glaberrima_pi.5.11300001.11400000.fasta	75009	605	163.24	135.069	0.760929	0.432774
Oryza_glaberrima_pi.5.11400001.11500000.fasta	78797	556	126.559	124.129	0.0713855	0.442401
Oryza_glaberrima_pi.5.11500001.11600000.fasta	13458	130	30.5862	29.023	0.192814	0.381162
Oryza_glaberrima_pi.5.11600001.11700000.fasta	79030	529	139.724	118.101	0.667438	0.425268
Oryza_glaberrima_pi.5.11700001.11800000.fasta	79303	690	143.748	154.045	-0.244036	0.422093
Oryza_glaberrima_pi.5.11800001.11900000.fasta	32686	395	85.8654	88.1853	-0.0957078	0.412883
Oryza_glaberrima_pi.5.11900001.12000000.fasta	65221	701	172.398	156.501	0.37084	0.43645
Oryza_glaberrima_pi.5.12000001.12100000.fasta	50677	605	138.413	135.069	0.0903282	0.436191
Oryza_glaberrima_pi.5.1200001.1300000.fasta	92002	385	46.5588	85.9527	-1.66704	0.399307
Oryza_glaberrima_pi.5.12100001.12200000.fasta	63615	870	228.408	194.231	0.642984	0.42532
Oryza_glaberrima_pi.5.12200001.12300000.fasta	76522	1127	315.944	251.607	0.935148	0.43505
Oryza_glaberrima_pi.5.12300001.12400000.fasta	79118	1064	285.966	237.542	0.745407	0.423968
Oryza_glaberrima_pi.5.12400001.12500000.fasta	45357	353	71.7304	78.8086	-0.32644	0.411129
Oryza_glaberrima_pi.5.12500001.12600000.fasta	44118	243	61.7518	54.2507	0.500512	0.397567
Oryza_glaberrima_pi.5.12600001.12700000.fasta	90236	736	178.988	164.315	0.326084	0.423279
Oryza_glaberrima_pi.5.12700001.12800000.fasta	47458	632	178.438	141.096	0.965738	0.426947
Oryza_glaberrima_pi.5.12800001.12900000.fasta	87948	942	241.009	210.305	0.533645	0.452852
Oryza_glaberrima_pi.5.12900001.13000000.fasta	56227	400	94.147	89.3016	0.197418	0.431485
Oryza_glaberrima_pi.5.13000001.13100000.fasta	91313	243	49.0892	54.2507	-0.344405	0.399048
Oryza_glaberrima_pi.5.1300001.1400000.fasta	42118	249	46.8747	55.5902	-0.567711	0.406977
Oryza_glaberrima_pi.5.13100001.13200000.fasta	38048	510	154.115	113.859	1.28859	0.416314
Oryza_glaberrima_pi.5.13200001.13300000.fasta	59176	1022	291.044	228.165	1.00756	0.438699
Oryza_glaberrima_pi.5.13300001.13400000.fasta	68318	528	152.162	117.878	1.06024	0.428328
Oryza_glaberrima_pi.5.13400001.13500000.fasta	81098	517	113.608	115.422	-0.0573011	0.41132
Oryza_glaberrima_pi.5.13500001.13600000.fasta	92580	345	66.1351	77.0226	-0.513658	0.411963
Oryza_glaberrima_pi.5.13600001.13700000.fasta	85014	418	73.4768	93.3201	-0.773923	0.412583
Oryza_glaberrima_pi.5.13700001.13800000.fasta	94988	425	103.688	94.8829	0.337817	0.401203
Oryza_glaberrima_pi.5.13800001.13900000.fasta	66949	1015	256.891	226.603	0.488671	0.411576
Oryza_glaberrima_pi.5.13900001.14000000.fasta	87918	667	131.199	148.91	-0.434141	0.412502
Oryza_glaberrima_pi.5.14000001.14100000.fasta	74620	1288	393.524	287.551	1.34829	0.448666
Oryza_glaberrima_pi.5.1400001.1500000.fasta	91286	400	90.1737	89.3016	0.0355339	0.42687
Oryza_glaberrima_pi.5.14100001.14200000.fasta	81487	552	97.3824	123.236	-0.764975	0.41021
Oryza_glaberrima_pi.5.14200001.14300000.fasta	71398	427	83.1627	95.3294	-0.464596	0.415943
Oryza_glaberrima_pi.5.14300001.14400000.fasta	90642	1320	287.006	294.695	-0.0954644	0.437372
Oryza_glaberrima_pi.5.14400001.14500000.fasta	82984	1157	255.976	258.305	-0.0329682	0.437624
Oryza_glaberrima_pi.5.14500001.14600000.fasta	89233	1099	271.682	245.356	0.392383	0.411517
Oryza_glaberrima_pi.5.14600001.14700000.fasta	93724	1105	276.286	246.696	0.438649	0.430012
Oryza_glaberrima_pi.5.14700001.14800000.fasta	95201	539	98.7493	120.334	-0.65397	0.423998
Oryza_glaberrima_pi.5.14800001.14900000.fasta	82731	912	259.947	203.608	1.01129	0.43922
Oryza_glaberrima_pi.5.14900001.15000000.fasta	81192	948	310.143	211.645	1.70113	0.450383
Oryza_glaberrima_pi.5.15000001.15100000.fasta	91391	756	236.6	168.78	1.46751	0.431111
Oryza_glaberrima_pi.5.1500001.1600000.fasta	76652	853	215.469	190.436	0.480317	0.442712
Oryza_glaberrima_pi.5.15100001.15200000.fasta	81314	493	121.773	110.064	0.387657	0.422101
Oryza_glaberrima_pi.5.15200001.15300000.fasta	60479	491	118.678	109.618	0.301176	0.425477
Oryza_glaberrima_pi.5.15300001.15400000.fasta	17133	84	20.2114	18.7533	0.274806	0.402636
Oryza_glaberrima_pi.5.15400001.15500000.fasta	38729	199	40.637	44.4275	-0.307965	0.414261
Oryza_glaberrima_pi.5.15500001.15600000.fasta	72419	502	120.498	112.073	0.273953	0.433281
Oryza_glaberrima_pi.5.15600001.15700000.fasta	56087	269	61.1365	60.0553	0.0652544	0.390504
Oryza_glaberrima_pi.5.15700001.15800000.fasta	77710	460	88.1211	102.697	-0.516932	0.412051
Oryza_glaberrima_pi.5.15800001.15900000.fasta	69947	343	61.912	76.5761	-0.695828	0.406643
Oryza_glaberrima_pi.5.15900001.16000000.fasta	63903	845	216.581	188.65	0.540961	0.444153
Oryza_glaberrima_pi.5.16000001.16100000.fasta	65627	361	67.4865	80.5947	-0.591255	0.42199
Oryza_glaberrima_pi.5.1600001.1700000.fasta	66288	527	112.112	117.655	-0.171746	0.423356
Oryza_glaberrima_pi.5.16100001.16200000.fasta	82654	751	188.59	167.664	0.455802	0.425644
Oryza_glaberrima_pi.5.16200001.16300000.fasta	92906	334	57.5624	74.5668	-0.828413	0.415989
Oryza_glaberrima_pi.5.16300001.16400000.fasta	92952	437	85.8269	97.5619	-0.437935	0.400688
Oryza_glaberrima_pi.5.16400001.16500000.fasta	73394	727	203.08	162.306	0.91733	0.410054
Oryza_glaberrima_pi.5.16500001.16600000.fasta	93065	1093	251.708	244.016	0.115266	0.427187
Oryza_glaberrima_pi.5.16600001.16700000.fasta	88995	748	147.443	166.994	-0.427555	0.420936
Oryza_glaberrima_pi.5.16700001.16800000.fasta	95435	973	151.291	217.226	-1.10958	0.412353
Oryza_glaberrima_pi.5.16800001.16900000.fasta	93806	989	199.131	220.798	-0.358748	0.424823
Oryza_glaberrima_pi.5.16900001.17000000.fasta	82708	793	241.816	177.04	1.33649	0.410103
Oryza_glaberrima_pi.5.17000001.17100000.fasta	96133	865	253.512	193.115	1.14282	0.400472
Oryza_glaberrima_pi.5.1700001.1800000.fasta	75920	440	68.2275	98.2317	-1.11213	0.406365
Oryza_glaberrima_pi.5.17100001.17200000.fasta	80907	1192	399.925	266.119	1.83915	0.417234
Oryza_glaberrima_pi.5.17200001.17300000.fasta	85157	751	210.605	167.664	0.935335	0.424985
Oryza_glaberrima_pi.5.17300001.17400000.fasta	89029	1108	305.552	247.365	0.860216	0.422303
Oryza_glaberrima_pi.5.17400001.17500000.fasta	84847	1392	368.85	310.769	0.683875	0.41898
Oryza_glaberrima_pi.5.17500001.17600000.fasta	70093	521	111.202	116.315	-0.16023	0.412292
Oryza_glaberrima_pi.5.17600001.17700000.fasta	90741	880	258.097	196.463	1.1464	0.430487
Oryza_glaberrima_pi.5.17700001.17800000.fasta	76640	928	275.93	207.18	1.21286	0.426926
Oryza_glaberrima_pi.5.17800001.17900000.fasta	84623	514	111.733	114.752	-0.0958949	0.40231
Oryza_glaberrima_pi.5.17900001.18000000.fasta	97196	395	55.1481	88.1853	-1.36293	0.404192
Oryza_glaberrima_pi.5.18000001.18100000.fasta	96719	771	142.633	172.129	-0.625873	0.434675
Oryza_glaberrima_pi.5.1800001.1900000.fasta	63747	188	21.1473	41.9717	-1.78926	0.407485
Oryza_glaberrima_pi.5.18100001.18200000.fasta	90955	822	176.387	183.515	-0.141889	0.428718
Oryza_glaberrima_pi.5.18200001.18300000.fasta	64401	581	142.959	129.711	0.372556	0.432196
Oryza_glaberrima_pi.5.18300001.18400000.fasta	71403	835	278.287	186.417	1.80055	0.428828
Oryza_glaberrima_pi.5.18400001.18500000.fasta	89133	885	251.876	197.58	1.00424	0.4309
Oryza_glaberrima_pi.5.18500001.18600000.fasta	51505	504	122.748	112.52	0.33126	0.449783
Oryza_glaberrima_pi.5.18600001.18700000.fasta	90881	1167	310.628	260.537	0.703195	0.422375
Oryza_glaberrima_pi.5.18700001.18800000.fasta	92607	1056	318.777	235.756	1.28762	0.427022
Oryza_glaberrima_pi.5.18800001.18900000.fasta	85785	648	158.893	144.669	0.358832	0.429755
Oryza_glaberrima_pi.5.18900001.19000000.fasta	91121	985	204.562	219.905	-0.255069	0.413466
Oryza_glaberrima_pi.5.19000001.19100000.fasta	87857	390	87.973	87.069	0.0377662	0.408081
Oryza_glaberrima_pi.5.1900001.2000000.fasta	75781	271	53.0986	60.5018	-0.443537	0.398667
Oryza_glaberrima_pi.5.19100001.19200000.fasta	88619	499	123.216	111.404	0.386387	0.432562
Oryza_glaberrima_pi.5.19200001.19300000.fasta	93418	1173	387.205	261.877	1.75043	0.436042
Oryza_glaberrima_pi.5.19300001.19400000.fasta	92587	1016	353.094	226.826	2.03522	0.427771
Oryza_glaberrima_pi.5.19400001.19500000.fasta	92022	1276	483.853	284.872	2.55536	0.432693
Oryza_glaberrima_pi.5.19500001.19600000.fasta	80982	833	269.468	185.97	1.64036	0.429403
Oryza_glaberrima_pi.5.19600001.19700000.fasta	85488	1277	405.304	285.095	1.54255	0.454
Oryza_glaberrima_pi.5.19700001.19800000.fasta	93970	642	171.056	143.329	0.705965	0.415234
Oryza_glaberrima_pi.5.19800001.19900000.fasta	86239	1180	342.028	263.44	1.09114	0.416667
Oryza_glaberrima_pi.5.19900001.20000000.fasta	89426	1069	312.306	238.658	1.1284	0.445506
Oryza_glaberrima_pi.5.20000001.20100000.fasta	82270	1094	257.141	244.24	0.193157	0.437711
Oryza_glaberrima_pi.5.2000001.2100000.fasta	77685	321	53.6592	71.6645	-0.912349	0.425281
Oryza_glaberrima_pi.5.200001.300000.fasta	85352	351	72.6591	78.3621	-0.264502	0.428397
Oryza_glaberrima_pi.5.20100001.20200000.fasta	85593	583	138.773	130.157	0.241454	0.452722
Oryza_glaberrima_pi.5.20200001.20300000.fasta	82162	621	136.214	138.641	-0.0638701	0.434244
Oryza_glaberrima_pi.5.20300001.20400000.fasta	83810	1527	490.177	340.909	1.60251	0.418751
Oryza_glaberrima_pi.5.20400001.20500000.fasta	94263	644	153.902	143.776	0.257034	0.407708
Oryza_glaberrima_pi.5.20500001.20600000.fasta	90541	783	234.107	174.808	1.23905	0.413823
Oryza_glaberrima_pi.5.20600001.20700000.fasta	90984	817	233.994	182.398	1.03339	0.418767
Oryza_glaberrima_pi.5.20700001.20800000.fasta	89004	703	161.909	156.947	0.115424	0.450323
Oryza_glaberrima_pi.5.20800001.20900000.fasta	88741	596	141.604	133.059	0.23426	0.43674
Oryza_glaberrima_pi.5.20900001.21000000.fasta	80143	421	101.257	93.9899	0.281409	0.428581
Oryza_glaberrima_pi.5.21000001.21100000.fasta	84414	332	61.5269	74.1203	-0.617181	0.455027
Oryza_glaberrima_pi.5.2100001.2200000.fasta	89282	418	106.43	93.3201	0.511303	0.4024
