chr	start	stop	medianpos	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_barthii	name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC	pi_site_Oryza_glaberrima	ROD	RODmini-1
7	21500001	21600000	21550000.5	Oryza_barthii_pi.7.21500001.21600000.fasta	48590	471	123.305	107.169	0.554039	0.449713	0.0025376621	Oryza_glaberrima_pi.7.21500001.21600000.fasta	48897	347	108.901	77.4691	1.47446	0.453498	0.0022271509	0.1223610992	0.1223610992
7	21600001	21700000	21650000.5	Oryza_barthii_pi.7.21600001.21700000.fasta	81063	685	170.211	155.861	0.339463	0.425537	0.0020997372	Oryza_glaberrima_pi.7.21600001.21700000.fasta	80676	456	109.23	101.804	0.265668	0.427631	0.0013539343	0.3551887213	0.3551887213
7	21700001	21800000	21750000.5	Oryza_barthii_pi.7.21700001.21800000.fasta	84913	757	224.116	172.243	1.11087	0.442559	0.0026393603	Oryza_glaberrima_pi.7.21700001.21800000.fasta	84860	690	205.259	154.045	1.21368	0.442695	0.0024187957	0.0835674554	0.0835674554
7	21800001	21900000	21850000.5	Oryza_barthii_pi.7.21800001.21900000.fasta	93419	767	164.286	174.519	-0.21628	0.438945	0.001758593	Oryza_glaberrima_pi.7.21800001.21900000.fasta	93414	557	110.288	124.352	-0.412437	0.439847	0.0011806367	0.3286469743	0.3286469743
7	21900001	22000000	21950000.5	Oryza_barthii_pi.7.21900001.22000000.fasta	47329	444	109.411	101.025	0.305292	0.458469	0.0023117116	Oryza_glaberrima_pi.7.21900001.22000000.fasta	47910	362	58.2342	80.8179	-1.01587	0.461735	0.0012154915	0.4742027821	0.4742027821
7	22000001	22100000	22050000.5	Oryza_barthii_pi.7.22000001.22100000.fasta	92238	1303	254.61	296.477	-0.521783	0.424877	0.0027603591	Oryza_glaberrima_pi.7.22000001.22100000.fasta	87722	558	88.9886	124.576	-1.04172	0.425323	0.0010144388	0.6324975233	0.6324975233
7	22100001	22200000	22150000.5	Oryza_barthii_pi.7.22100001.22200000.fasta	77437	798	200.23	181.572	0.379121	0.446646	0.0025857148	Oryza_glaberrima_pi.7.22100001.22200000.fasta	77521	402	89.9394	89.7481	0.00775527	0.44668	0.001160194	0.5513062793	0.5513062793
7	22200001	22300000	22250000.5	Oryza_barthii_pi.7.22200001.22300000.fasta	83000	951	235.761	216.385	0.330578	0.431784	0.002840494	Oryza_glaberrima_pi.7.22200001.22300000.fasta	83018	669	154.475	149.357	0.125073	0.432227	0.001860741	0.3449234324	0.3449234324
7	22300001	22400000	22350000.5	Oryza_barthii_pi.7.22300001.22400000.fasta	90256	617	133.389	140.388	-0.183746	0.448731	0.0014778962	Oryza_glaberrima_pi.7.22300001.22400000.fasta	90589	445	69.2055	99.348	-1.10479	0.449634	0.0007639504	0.4830825291	0.4830825291
7	22400001	22500000	22450000.5	Oryza_barthii_pi.7.22400001.22500000.fasta	70534	840	188.436	191.129	-0.0519909	0.451962	0.0026715627	Oryza_glaberrima_pi.7.22400001.22500000.fasta	71058	474	89.0089	105.822	-0.578802	0.453554	0.0012526232	0.5311271443	0.5311271443
7	22500001	22600000	22550000.5	Oryza_barthii_pi.7.22500001.22600000.fasta	90749	702	141.39	159.729	-0.423371	0.424504	0.0015580337	Oryza_glaberrima_pi.7.22500001.22600000.fasta	90500	312	59.6964	69.6552	-0.519032	0.42486	0.0006596287	0.5766274308	0.5766274308
7	22600001	22700000	22650000.5	Oryza_barthii_pi.7.22600001.22700000.fasta	87448	345	71.3448	78.4992	-0.334546	0.430909	0.000815854	Oryza_glaberrima_pi.7.22600001.22700000.fasta	87545	209	45.966	46.6601	-0.0537293	0.432019	0.0005250557	0.3564342517	0.3564342517
7	22700001	22800000	22750000.5	Oryza_barthii_pi.7.22700001.22800000.fasta	88734	852	199.78	193.859	0.112721	0.444815	0.0022514481	Oryza_glaberrima_pi.7.22700001.22800000.fasta	88638	686	179.794	153.152	0.635028	0.445318	0.0020284077	0.0990653362	0.0990653362
7	22800001	22900000	22850000.5	Oryza_barthii_pi.7.22800001.22900000.fasta	95236	664	120.22	151.083	-0.753062	0.436659	0.0012623378	Oryza_glaberrima_pi.7.22800001.22900000.fasta	95118	434	71.466	96.8922	-0.955376	0.437597	0.0007513404	0.4048023775	0.4048023775
7	22900001	23000000	22950000.5	Oryza_barthii_pi.7.22900001.23000000.fasta	79849	874	121.062	198.865	-1.44391	0.406398	0.0015161367	Oryza_glaberrima_pi.7.22900001.23000000.fasta	80088	726	117.807	162.082	-0.99746	0.406878	0.0014709694	0.0297910302	0.0297910302
7	23000001	23100000	23050000.5	Oryza_barthii_pi.7.23000001.23100000.fasta	69652	457	114.714	103.983	0.379646	0.439	0.0016469592	Oryza_glaberrima_pi.7.23000001.23100000.fasta	69234	225	51.3174	50.2321	0.0781263	0.440366	0.0007412167	0.5499483184	0.5499483184
7	23100001	23200000	23150000.5	Oryza_barthii_pi.7.23100001.23200000.fasta	84784	581	145.734	132.197	0.377248	0.429718	0.0017188856	Oryza_glaberrima_pi.7.23100001.23200000.fasta	84802	218	24.5842	48.6693	-1.78874	0.430323	0.0002899012	0.8313435315	0.8313435315
7	23200001	23300000	23250000.5	Oryza_barthii_pi.7.23200001.23300000.fasta	92108	746	197.427	169.74	0.601618	0.444297	0.0021434295	Oryza_glaberrima_pi.7.23200001.23300000.fasta	92143	435	99.4956	97.1154	0.0892301	0.444959	0.0010797955	0.4962299627	0.4962299627
7	23300001	23400000	23350000.5	Oryza_barthii_pi.7.23300001.23400000.fasta	95187	1041	228.993	236.863	-0.122696	0.436229	0.0024057172	Oryza_glaberrima_pi.7.23300001.23400000.fasta	95093	655	119.256	146.231	-0.673258	0.43726	0.0012540986	0.4787007233	0.4787007233
7	23400001	23500000	23450000.5	Oryza_barthii_pi.7.23400001.23500000.fasta	85859	922	231.866	209.786	0.388509	0.473014	0.0027005439	Oryza_glaberrima_pi.7.23400001.23500000.fasta	85843	662	143.8	147.794	-0.0986268	0.474389	0.0016751511	0.3796986086	0.3796986086
7	23500001	23600000	23550000.5	Oryza_barthii_pi.7.23500001.23600000.fasta	88728	912	193.625	207.511	-0.247011	0.453554	0.0021822311	Oryza_glaberrima_pi.7.23500001.23600000.fasta	88862	245	41.944	54.6972	-0.844105	0.454455	0.0004720128	0.7837017416	0.7837017416
7	23600001	23700000	23650000.5	Oryza_barthii_pi.7.23600001.23700000.fasta	91003	1027	220.611	233.677	-0.206478	0.425933	0.0024242168	Oryza_glaberrima_pi.7.23600001.23700000.fasta	90780	413	88.4041	92.2039	-0.149977	0.427053	0.0009738279	0.5982917278	0.5982917278
7	23700001	23800000	23750000.5	Oryza_barthii_pi.7.23700001.23800000.fasta	86944	966	248.763	219.798	0.486523	0.438107	0.0028611865	Oryza_glaberrima_pi.7.23700001.23800000.fasta	87062	476	94.9283	106.269	-0.388769	0.439226	0.0010903529	0.6189158421	0.6189158421
7	23800001	23900000	23850000.5	Oryza_barthii_pi.7.23800001.23900000.fasta	96171	1028	255.204	233.905	0.336244	0.432299	0.0026536482	Oryza_glaberrima_pi.7.23800001.23900000.fasta	96228	457	91.7291	102.027	-0.367599	0.43277	0.0009532475	0.6407784953	0.6407784953
7	23900001	24000000	23950000.5	Oryza_barthii_pi.7.23900001.24000000.fasta	94436	916	256.525	208.421	0.851947	0.442786	0.0027163899	Oryza_glaberrima_pi.7.23900001.24000000.fasta	94461	571	158.184	127.478	0.878483	0.443374	0.0016745959	0.3835215472	0.3835215472
7	24000001	24100000	24050000.5	Oryza_barthii_pi.7.24000001.24100000.fasta	91981	1405	411.482	319.685	1.0612	0.449162	0.0044735543	Oryza_glaberrima_pi.7.24000001.24100000.fasta	91738	1059	311.964	236.426	1.16826	0.449646	0.0034005974	0.2398444035	0.2398444035
7	24100001	24200000	24150000.5	Oryza_barthii_pi.7.24100001.24200000.fasta	83359	844	215.493	192.039	0.450705	0.45476	0.0025851198	Oryza_glaberrima_pi.7.24100001.24200000.fasta	83576	560	131.201	125.022	0.180218	0.456741	0.0015698406	0.3927396965	0.3927396965
7	24200001	24300000	24250000.5	Oryza_barthii_pi.7.24200001.24300000.fasta	58657	503	106.009	114.45	-0.271474	0.432339	0.0018072694	Oryza_glaberrima_pi.7.24200001.24300000.fasta	58505	245	44.8969	54.6972	-0.648656	0.432825	0.0007674028	0.5753799656	0.5753799656
7	24300001	24400000	24350000.5	Oryza_barthii_pi.7.24300001.24400000.fasta	72478	916	207.368	208.421	-0.0186432	0.431555	0.0028611165	Oryza_glaberrima_pi.7.24300001.24400000.fasta	72513	379	82.5848	84.6132	-0.0871841	0.434078	0.0011388965	0.6019398431	0.6019398431
7	24400001	24500000	24450000.5	Oryza_barthii_pi.7.24400001.24500000.fasta	89041	628	132.663	142.891	-0.263819	0.434411	0.0014899091	Oryza_glaberrima_pi.7.24400001.24500000.fasta	88653	352	77.9762	78.5854	-0.0281711	0.435523	0.0008795664	0.4096509821	0.4096509821
7	24500001	24600000	24550000.5	Oryza_barthii_pi.7.24500001.24600000.fasta	70473	1172	295.201	266.67	0.395225	0.431957	0.0041888525	Oryza_glaberrima_pi.7.24500001.24600000.fasta	70349	564	102.409	125.915	-0.680798	0.432401	0.0014557279	0.652475736	0.652475736
7	24600001	24700000	24650000.5	Oryza_barthii_pi.7.24600001.24700000.fasta	90165	1100	253.058	250.287	0.0408823	0.427375	0.0028066101	Oryza_glaberrima_pi.7.24600001.24700000.fasta	89878	464	97.1996	103.59	-0.224691	0.427468	0.0010814615	0.6146733972	0.6146733972
7	24700001	24800000	24750000.5	Oryza_barthii_pi.7.24700001.24800000.fasta	93117	832	175.51	189.308	-0.268959	0.412378	0.0018848331	Oryza_glaberrima_pi.7.24700001.24800000.fasta	93213	378	62.5294	84.39	-0.942067	0.413622	0.0006708227	0.6440943478	0.6440943478
7	24800001	24900000	24850000.5	Oryza_barthii_pi.7.24800001.24900000.fasta	34098	685	110.756	155.861	-1.067	0.448097	0.003248167	Oryza_glaberrima_pi.7.24800001.24900000.fasta	34075	237	55.9757	52.9112	0.20959	0.450409	0.0016427205	0.4942623192	0.4942623192
7	24900001	25000000	24950000.5	Oryza_barthii_pi.7.24900001.25000000.fasta	92827	917	153.111	208.649	-0.982542	0.424672	0.0016494231	Oryza_glaberrima_pi.7.24900001.25000000.fasta	92810	462	99.1889	103.143	-0.139641	0.425408	0.0010687307	0.3520578638	0.3520578638
7	25000001	25100000	25050000.5	Oryza_barthii_pi.7.25000001.25100000.fasta	42858	295	70.8895	67.1225	0.20569	0.421537	0.0016540553	Oryza_glaberrima_pi.7.25000001.25100000.fasta	42920	158	40.4608	35.2741	0.528599	0.42246	0.0009427027	0.4300657723	0.4300657723
7	25100001	25200000	25150000.5	Oryza_barthii_pi.7.25100001.25200000.fasta	37811	523	116.67	119	-0.072114	0.449564	0.00308561	Oryza_glaberrima_pi.7.25100001.25200000.fasta	37894	404	113.93	90.1946	0.957537	0.446605	0.0030065446	0.0256239239	0.0256239239
7	25200001	25300000	25250000.5	Oryza_barthii_pi.7.25200001.25300000.fasta	88212	932	198.709	212.062	-0.232443	0.44429	0.00225263	Oryza_glaberrima_pi.7.25200001.25300000.fasta	88193	647	180.841	144.445	0.919562	0.444266	0.0020505142	0.089724372	0.089724372
7	25300001	25400000	25350000.5	Oryza_barthii_pi.7.25300001.25400000.fasta	96210	875	156.144	199.092	-0.796165	0.413182	0.0016229498	Oryza_glaberrima_pi.7.25300001.25400000.fasta	96357	305	57.56	68.0924	-0.5614	0.413626	0.0005973619	0.6319282982	0.6319282982
7	25400001	25500000	25450000.5	Oryza_barthii_pi.7.25400001.25500000.fasta	82345	879	167.007	200.002	-0.608875	0.427254	0.0020281377	Oryza_glaberrima_pi.7.25400001.25500000.fasta	82153	325	71.9191	72.5575	-0.0319571	0.428041	0.0008754288	0.5683583184	0.5683583184
7	25500001	25600000	25550000.5	Oryza_barthii_pi.7.25500001.25600000.fasta	88995	995	235.462	226.396	0.147848	0.439961	0.0026457891	Oryza_glaberrima_pi.7.25500001.25600000.fasta	89357	821	209.574	183.291	0.523865	0.441128	0.0023453563	0.1135513118	0.1135513118
7	25600001	25700000	25650000.5	Oryza_barthii_pi.7.25600001.25700000.fasta	96969	1160	284.688	263.939	0.290388	0.425049	0.0029358661	Oryza_glaberrima_pi.7.25600001.25700000.fasta	97012	702	221.142	156.724	1.50062	0.42651	0.0022795324	0.2235570867	0.2235570867
7	25700001	25800000	25750000.5	Oryza_barthii_pi.7.25700001.25800000.fasta	89671	723	178.07	164.507	0.304058	0.419567	0.0019858148	Oryza_glaberrima_pi.7.25700001.25800000.fasta	89742	675	165.627	150.696	0.361668	0.420564	0.0018455907	0.0706128878	0.0706128878
7	25800001	25900000	25850000.5	Oryza_barthii_pi.7.25800001.25900000.fasta	83514	1011	234.037	230.037	0.0642115	0.44613	0.0028023685	Oryza_glaberrima_pi.7.25800001.25900000.fasta	83765	710	176.4	158.51	0.412067	0.446887	0.0021058915	0.2485315517	0.2485315517
7	25900001	26000000	25950000.5	Oryza_barthii_pi.7.25900001.26000000.fasta	90904	436	91.3509	99.2048	-0.291144	0.440634	0.0010049162	Oryza_glaberrima_pi.7.25900001.26000000.fasta	90924	275	41.8838	61.3948	-1.15212	0.441094	0.0004606463	0.5416072849	0.5416072849
7	26000001	26100000	26050000.5	Oryza_barthii_pi.7.26000001.26100000.fasta	91279	1369	341.031	311.494	0.350411	0.422214	0.0037361387	Oryza_glaberrima_pi.7.26000001.26100000.fasta	91236	579	158.781	129.264	0.832874	0.423087	0.0017403328	0.5341894599	0.5341894599
7	26100001	26200000	26150000.5	Oryza_barthii_pi.7.26100001.26200000.fasta	72814	1044	252.497	237.545	0.232426	0.430809	0.0034676985	Oryza_glaberrima_pi.7.26100001.26200000.fasta	65952	568	161.879	126.808	1.00862	0.431602	0.0024544972	0.2921826404	0.2921826404
7	26200001	26300000	26250000.5	Oryza_barthii_pi.7.26200001.26300000.fasta	95634	1054	228.609	239.821	-0.172649	0.419633	0.0023904574	Oryza_glaberrima_pi.7.26200001.26300000.fasta	95641	745	182.824	166.324	0.362273	0.420086	0.0019115651	0.2003349866	0.2003349866
7	26300001	26400000	26350000.5	Oryza_barthii_pi.7.26300001.26400000.fasta	88542	1080	217.931	245.737	-0.417894	0.416112	0.0024613291	Oryza_glaberrima_pi.7.26300001.26400000.fasta	88557	518	141.11	115.646	0.802599	0.417487	0.001593437	0.3526111547	0.3526111547
7	26400001	26500000	26450000.5	Oryza_barthii_pi.7.26400001.26500000.fasta	88254	1288	287.513	293.064	-0.0699795	0.411768	0.00325779	Oryza_glaberrima_pi.7.26400001.26500000.fasta	88272	388	73.8646	86.6225	-0.53574	0.41182	0.000836784	0.7431436565	0.7431436565
7	26500001	26600000	26550000.5	Oryza_barthii_pi.7.26500001.26600000.fasta	69020	955	206.361	217.295	-0.185758	0.431749	0.0029898725	Oryza_glaberrima_pi.7.26500001.26600000.fasta	68473	319	64.8117	71.218	-0.326631	0.432916	0.0009465293	0.6834215209	0.6834215209
7	26600001	26700000	26650000.5	Oryza_barthii_pi.7.26600001.26700000.fasta	93283	524	90.5522	119.228	-0.885541	0.422901	0.0009707256	Oryza_glaberrima_pi.7.26600001.26700000.fasta	93324	227	35.5936	50.6786	-1.07652	0.424225	0.0003813981	0.6070999636	0.6070999636
7	26700001	26800000	26750000.5	Oryza_barthii_pi.7.26700001.26800000.fasta	80269	696	148.585	158.364	-0.227677	0.441264	0.0018510882	Oryza_glaberrima_pi.7.26700001.26800000.fasta	80318	480	91.0591	107.162	-0.547454	0.443888	0.0011337322	0.3875320717	0.3875320717
7	26800001	26900000	26850000.5	Oryza_barthii_pi.7.26800001.26900000.fasta	59065	424	113.408	96.4744	0.645362	0.416297	0.0019200542	Oryza_glaberrima_pi.7.26800001.26900000.fasta	59232	245	20.4902	54.6972	-2.26408	0.417352	0.0003459313	0.8198325561	0.8198325561
7	26900001	27000000	26950000.5	Oryza_barthii_pi.7.26900001.27000000.fasta	84252	1494	579.745	339.936	2.60746	0.420533	0.0068810829	Oryza_glaberrima_pi.7.26900001.27000000.fasta	80584	874	145.41	195.124	-0.931015	0.421681	0.0018044525	0.7377662045	0.7377662045
7	27000001	27100000	27050000.5	Oryza_barthii_pi.7.27000001.27100000.fasta	93475	1863	400.617	423.896	-0.203066	0.427636	0.0042858197	Oryza_glaberrima_pi.7.27000001.27100000.fasta	93503	816	133.977	182.175	-0.966525	0.429881	0.0014328631	0.665673499	0.665673499
7	27100001	27200000	27150000.5	Oryza_barthii_pi.7.27100001.27200000.fasta	69237	2943	710.99	669.632	0.228512	0.418967	0.0102689314	Oryza_glaberrima_pi.7.27100001.27200000.fasta	68569	2472	622.993	551.884	0.471952	0.420589	0.0090856364	0.1152305868	0.1152305868
7	27200001	27300000	27250000.5	Oryza_barthii_pi.7.27200001.27300000.fasta	34886	1326	330.838	301.71	0.356738	0.437984	0.0094834031	Oryza_glaberrima_pi.7.27200001.27300000.fasta	34157	841	208.362	187.757	0.400968	0.437499	0.0061001259	0.3567577129	0.3567577129
7	27300001	27400000	27350000.5	Oryza_barthii_pi.7.27300001.27400000.fasta	40121	1031	280.9	234.588	0.729005	0.444531	0.007001321	Oryza_glaberrima_pi.7.27300001.27400000.fasta	40536	523	136.869	116.762	0.627725	0.445797	0.0033764802	0.5177367009	0.5177367009
7	27400001	27500000	27450000.5	Oryza_barthii_pi.7.27400001.27500000.fasta	70888	2653	716.215	603.648	0.689884	0.448048	0.0101034731	Oryza_glaberrima_pi.7.27400001.27500000.fasta	71414	2028	597.415	452.759	1.16995	0.448041	0.0083655166	0.1720157519	0.1720157519
7	27500001	27600000	27550000.5	Oryza_barthii_pi.7.27500001.27600000.fasta	70947	2041	548.589	464.397	0.670464	0.422841	0.0077323777	Oryza_glaberrima_pi.7.27500001.27600000.fasta	69990	1295	443.109	289.114	1.9487	0.423989	0.006331033	0.18123076	0.18123076
7	27600001	27700000	27650000.5	Oryza_barthii_pi.7.27600001.27700000.fasta	76615	1888	317.383	429.584	-0.965798	0.434269	0.00414257	Oryza_glaberrima_pi.7.27600001.27700000.fasta	76627	488	126.304	108.948	0.580458	0.43479	0.0016482963	0.602107799	0.602107799
7	27700001	27800000	27750000.5	Oryza_barthii_pi.7.27700001.27800000.fasta	92633	1938	258.767	440.961	-1.52788	0.419848	0.0027934645	Oryza_glaberrima_pi.7.27700001.27800000.fasta	92206	256	22.7547	57.153	-2.18011	0.42012	0.0002467811	0.9116576861	0.9116576861
7	27800001	27900000	27850000.5	Oryza_barthii_pi.7.27800001.27900000.fasta	91035	2089	279.069	475.318	-1.52698	0.410849	0.0030655133	Oryza_glaberrima_pi.7.27800001.27900000.fasta	90930	413	68.18	92.2039	-0.948231	0.411155	0.0007498075	0.7554055456	0.7554055456
7	27900001	28000000	27950000.5	Oryza_barthii_pi.7.27900001.28000000.fasta	91755	2434	441.45	553.818	-0.750538	0.411633	0.004811182	Oryza_glaberrima_pi.7.27900001.28000000.fasta	91529	921	236.524	205.617	0.549383	0.41219	0.0025841427	0.4628881725	0.4628881725
7	28000001	28100000	28050000.5	Oryza_barthii_pi.7.28000001.28100000.fasta	64374	1939	309.653	441.188	-1.10249	0.435602	0.0048102184	Oryza_glaberrima_pi.7.28000001.28100000.fasta	64622	596	115.005	133.059	-0.494971	0.435664	0.0017796571	0.6300257222	0.6300257222
7	28100001	28200000	28150000.5	Oryza_barthii_pi.7.28100001.28200000.fasta	55940	1623	311.612	369.288	-0.577361	0.437987	0.0055704684	Oryza_glaberrima_pi.7.28100001.28200000.fasta	52601	493	132.726	110.064	0.750251	0.438768	0.00252326	0.5470291093	0.5470291093
7	28200001	28300000	28250000.5	Oryza_barthii_pi.7.28200001.28300000.fasta	93839	2477	344.354	563.602	-1.43904	0.420137	0.0036696256	Oryza_glaberrima_pi.7.28200001.28300000.fasta	94126	504	121.295	112.52	0.284218	0.420434	0.001288645	0.6488347489	0.6488347489
7	28300001	28400000	28350000.5	Oryza_barthii_pi.7.28300001.28400000.fasta	95370	2630	327.366	598.414	-1.67566	0.423558	0.0034325889	Oryza_glaberrima_pi.7.28300001.28400000.fasta	94872	303	47.5064	67.6459	-1.08048	0.423961	0.0005007421	0.8541211685	0.8541211685
7	28400001	28500000	28450000.5	Oryza_barthii_pi.7.28400001.28500000.fasta	90664	1641	354.705	373.383	-0.184935	0.439518	0.0039123026	Oryza_glaberrima_pi.7.28400001.28500000.fasta	90759	486	75.0566	108.501	-1.12309	0.440192	0.000826988	0.7886186094	0.7886186094
7	28500001	28600000	28550000.5	Oryza_barthii_pi.7.28500001.28600000.fasta	68239	994	276.267	226.169	0.817866	0.441125	0.0040485206	Oryza_glaberrima_pi.7.28500001.28600000.fasta	68542	528	120.055	117.878	0.0673377	0.440399	0.0017515538	0.56735955	0.56735955
7	28600001	28700000	28650000.5	Oryza_barthii_pi.7.28600001.28700000.fasta	56535	736	178.935	167.465	0.252612	0.450384	0.0031650305	Oryza_glaberrima_pi.7.28600001.28700000.fasta	56430	473	122.082	105.599	0.568606	0.451391	0.0021634237	0.3164603935	0.3164603935
7	28700001	28800000	28750000.5	Oryza_barthii_pi.7.28700001.28800000.fasta	91440	1002	259.146	227.989	0.50459	0.435954	0.0028340551	Oryza_glaberrima_pi.7.28700001.28800000.fasta	91493	480	122.727	107.162	0.529164	0.436851	0.0013413813	0.5266918772	0.5266918772
7	28800001	28900000	28850000.5	Oryza_barthii_pi.7.28800001.28900000.fasta	91632	859	216.016	195.452	0.388293	0.422892	0.0023574297	Oryza_glaberrima_pi.7.28800001.28900000.fasta	91514	580	131.669	129.487	0.0614637	0.423552	0.0014387853	0.3896805021	0.3896805021
7	28900001	29000000	28950000.5	Oryza_barthii_pi.7.28900001.29000000.fasta	90432	973	319.579	221.391	1.63743	0.43167	0.003533915	Oryza_glaberrima_pi.7.28900001.29000000.fasta	90592	588	162.373	131.273	0.864169	0.432409	0.0017923547	0.4928132848	0.4928132848
7	29000001	29100000	29050000.5	Oryza_barthii_pi.7.29000001.29100000.fasta	91635	983	248.802	223.666	0.414927	0.426178	0.0027151416	Oryza_glaberrima_pi.7.29000001.29100000.fasta	91918	467	108.002	104.26	0.130767	0.427474	0.001174982	0.5672483337	0.5672483337
7	29100001	29200000	29150000.5	Oryza_barthii_pi.7.29100001.29200000.fasta	96613	831	217.126	189.081	0.547307	0.430186	0.0022473787	Oryza_glaberrima_pi.7.29100001.29200000.fasta	96592	457	122.973	102.027	0.747695	0.431382	0.0012731179	0.4335098723	0.4335098723
7	29200001	29300000	29250000.5	Oryza_barthii_pi.7.29200001.29300000.fasta	95335	690	190.702	156.998	0.791537	0.413498	0.0020003357	Oryza_glaberrima_pi.7.29200001.29300000.fasta	95268	206	25.2584	45.9903	-1.62803	0.414341	0.0002651299	0.8674572699	0.8674572699
7	29300001	29400000	29350000.5	Oryza_barthii_pi.7.29300001.29400000.fasta	97191	877	211.773	199.547	0.226125	0.44038	0.0021789363	Oryza_glaberrima_pi.7.29300001.29400000.fasta	97241	522	136.015	116.539	0.609208	0.440858	0.0013987413	0.3580623454	0.3580623454
