name	size	S_Pop	Pi_Pop	W_Pop	D_Pop	GC
Oryza_barthii_pi.4.25300001.25400000.fasta	95404	408	100.599	92.8339	0.307449	0.440143
Oryza_barthii_pi.4.25400001.25500000.fasta	91721	664	124.354	151.083	-0.652197	0.419514
Oryza_barthii_pi.4.25500001.25600000.fasta	92274	1055	233.763	240.048	-0.0966945	0.465377
Oryza_barthii_pi.4.25600001.25700000.fasta	84349	918	201.415	208.876	-0.13186	0.417978
Oryza_barthii_pi.4.25700001.25800000.fasta	83855	1093	270.141	248.695	0.318491	0.445613
Oryza_barthii_pi.4.25800001.25900000.fasta	75899	804	176.91	182.937	-0.121557	0.440807
Oryza_barthii_pi.4.25900001.26000000.fasta	67051	975	217.742	221.846	-0.0682993	0.444277
Oryza_barthii_pi.4.26000001.26100000.fasta	66337	464	133.839	105.576	0.984933	0.429729
Oryza_barthii_pi.4.2600001.2700000.fasta	24003	189	42.496	43.0039	-0.0430412	0.44892
Oryza_barthii_pi.4.26100001.26200000.fasta	93318	761	192.329	173.153	0.408509	0.441841
Oryza_barthii_pi.4.26200001.26300000.fasta	91442	832	198.842	189.308	0.185841	0.463548
Oryza_barthii_pi.4.26300001.26400000.fasta	83697	485	91.4988	110.354	-0.628796	0.440228
Oryza_barthii_pi.4.26400001.26500000.fasta	80302	607	110.555	138.113	-0.735261	0.426321
Oryza_barthii_pi.4.26500001.26600000.fasta	95504	531	92.0874	120.821	-0.875691	0.444745
Oryza_barthii_pi.4.26600001.26700000.fasta	86646	434	70.1262	98.7497	-1.06593	0.453961
Oryza_barthii_pi.4.26700001.26800000.fasta	79888	212	26.9097	48.2372	-1.61393	0.429783
Oryza_barthii_pi.4.26800001.26900000.fasta	46096	514	137.365	116.952	0.642546	0.47788
Oryza_barthii_pi.4.26900001.27000000.fasta	84305	372	64.4247	84.6426	-0.877356	0.440362
Oryza_barthii_pi.4.27000001.27100000.fasta	95996	591	135.504	134.473	0.0282553	0.44488
Oryza_barthii_pi.4.2700001.2800000.fasta	39171	871	228.01	198.182	0.55546	0.433511
Oryza_barthii_pi.4.27100001.27200000.fasta	93177	518	120.069	117.863	0.0689283	0.447581
Oryza_barthii_pi.4.27200001.27300000.fasta	97126	561	88.2928	127.647	-1.13559	0.429124
Oryza_barthii_pi.4.27300001.27400000.fasta	83068	603	126.251	137.203	-0.294127	0.442991
Oryza_barthii_pi.4.27400001.27500000.fasta	92233	671	112.953	152.675	-0.959193	0.439546
Oryza_barthii_pi.4.27500001.27600000.fasta	83864	619	111.463	140.844	-0.768762	0.435175
Oryza_barthii_pi.4.27600001.27700000.fasta	93345	644	111.16	146.532	-0.889761	0.450449
Oryza_barthii_pi.4.27700001.27800000.fasta	95340	801	154.68	182.255	-0.558218	0.439054
Oryza_barthii_pi.4.27800001.27900000.fasta	96279	832	142.172	189.308	-0.918775	0.428197
Oryza_barthii_pi.4.27900001.28000000.fasta	65223	480	101.628	109.216	-0.255678	0.418402
Oryza_barthii_pi.4.28000001.28100000.fasta	89443	425	83.9571	96.7019	-0.48459	0.453876
Oryza_barthii_pi.4.2800001.2900000.fasta	44154	959	271.535	218.205	0.902298	0.41547
Oryza_barthii_pi.4.28100001.28200000.fasta	91473	547	118.131	124.461	-0.187317	0.457106
Oryza_barthii_pi.4.28200001.28300000.fasta	86907	736	151.268	167.465	-0.356724	0.421518
Oryza_barthii_pi.4.28300001.28400000.fasta	75771	839	182.634	190.901	-0.159801	0.446564
Oryza_barthii_pi.4.28400001.28500000.fasta	97154	792	192.34	180.207	0.248406	0.418757
Oryza_barthii_pi.4.28500001.28600000.fasta	97691	805	210.717	183.165	0.554992	0.446263
Oryza_barthii_pi.4.28600001.28700000.fasta	60142	611	153.495	139.023	0.383605	0.440743
Oryza_barthii_pi.4.28700001.28800000.fasta	89933	1003	228.96	228.217	0.012035	0.430289
Oryza_barthii_pi.4.28800001.28900000.fasta	94036	1057	324.383	240.503	1.28798	0.444347
Oryza_barthii_pi.4.28900001.29000000.fasta	76629	1339	433.839	304.668	1.56669	0.457402
Oryza_barthii_pi.4.29000001.29100000.fasta	86157	1574	545.135	358.138	1.93009	0.423304
Oryza_barthii_pi.4.2900001.3000000.fasta	29402	366	91.6122	83.2774	0.367566	0.434738
Oryza_barthii_pi.4.29100001.29200000.fasta	90829	827	230.961	188.171	0.83909	0.448433
Oryza_barthii_pi.4.29200001.29300000.fasta	79224	1039	263.172	236.408	0.418061	0.456025
Oryza_barthii_pi.4.29300001.29400000.fasta	97115	968	276.466	220.253	0.942267	0.41401
Oryza_barthii_pi.4.29400001.29500000.fasta	78227	1041	328.19	236.863	1.42382	0.441922
Oryza_barthii_pi.4.29500001.29600000.fasta	92563	779	193.224	177.249	0.332491	0.451062
Oryza_barthii_pi.4.29600001.29700000.fasta	74005	895	201.393	203.643	-0.0407807	0.466283
Oryza_barthii_pi.4.29700001.29800000.fasta	81978	662	127.813	150.627	-0.558364	0.441961
Oryza_barthii_pi.4.29800001.29900000.fasta	92536	913	242.566	207.739	0.618839	0.444075
Oryza_barthii_pi.4.29900001.30000000.fasta	71879	691	175.515	157.226	0.428905	0.468323
Oryza_barthii_pi.4.30000001.30100000.fasta	88734	697	131.607	158.591	-0.627389	0.433269
Oryza_barthii_pi.4.3000001.3100000.fasta	19268	194	48.5007	44.1416	0.359997	0.433266
Oryza_barthii_pi.4.300001.400000.fasta	86652	1940	480.066	441.416	0.323789	0.403225
Oryza_barthii_pi.4.30100001.30200000.fasta	91433	706	141.393	160.639	-0.441797	0.446064
Oryza_barthii_pi.4.30200001.30300000.fasta	91237	575	87.9069	130.832	-1.20865	0.4323
Oryza_barthii_pi.4.30300001.30400000.fasta	70554	398	73.1867	90.5585	-0.704983	0.460783
Oryza_barthii_pi.4.30400001.30500000.fasta	85571	772	176.54	175.656	0.018557	0.429117
Oryza_barthii_pi.4.30500001.30600000.fasta	69586	490	101.026	111.492	-0.34547	0.423554
Oryza_barthii_pi.4.30600001.30700000.fasta	72330	337	64.2656	76.6789	-0.594108	0.416582
Oryza_barthii_pi.4.30700001.30800000.fasta	87129	490	84.4796	111.492	-0.891684	0.414671
Oryza_barthii_pi.4.30800001.30900000.fasta	78229	589	141.657	134.018	0.210018	0.423667
Oryza_barthii_pi.4.30900001.31000000.fasta	96369	541	128.374	123.096	0.157904	0.429983
Oryza_barthii_pi.4.31000001.31100000.fasta	93289	694	177.739	157.909	0.463049	0.428289
Oryza_barthii_pi.4.3100001.3200000.fasta	29885	627	166.91	142.664	0.626375	0.409324
Oryza_barthii_pi.4.31100001.31200000.fasta	93717	1004	290.729	228.444	1.00671	0.405992
Oryza_barthii_pi.4.31200001.31300000.fasta	88842	1283	410.216	291.926	1.49718	0.426928
Oryza_barthii_pi.4.31300001.31400000.fasta	90687	1352	400.606	307.626	1.11691	0.406147
Oryza_barthii_pi.4.31400001.31500000.fasta	90765	799	196.829	181.8	0.305006	0.445094
Oryza_barthii_pi.4.31500001.31600000.fasta	82588	1174	436.663	267.125	2.34452	0.405723
Oryza_barthii_pi.4.31600001.31700000.fasta	61541	1194	388.666	271.676	1.59082	0.436403
Oryza_barthii_pi.4.31700001.31800000.fasta	85592	500	109.063	113.767	-0.152193	0.434927
Oryza_barthii_pi.4.31800001.31900000.fasta	77359	1263	230.302	287.375	-0.733785	0.427071
Oryza_barthii_pi.4.31900001.32000000.fasta	79909	383	82.6532	87.1455	-0.189387	0.424809
Oryza_barthii_pi.4.32000001.32100000.fasta	69271	510	134.626	116.042	0.589554	0.429193
Oryza_barthii_pi.4.3200001.3300000.fasta	53783	1116	346.416	253.928	1.34529	0.401045
Oryza_barthii_pi.4.32100001.32200000.fasta	54217	371	67.836	84.4151	-0.721371	0.460302
Oryza_barthii_pi.4.32200001.32300000.fasta	79034	709	172.572	161.322	0.257167	0.456923
Oryza_barthii_pi.4.32300001.32400000.fasta	75333	455	79.2852	103.528	-0.861409	0.437271
Oryza_barthii_pi.4.32400001.32500000.fasta	68468	454	91.5704	103.3	-0.417709	0.45408
Oryza_barthii_pi.4.32500001.32600000.fasta	58886	903	243.299	205.463	0.679715	0.457021
Oryza_barthii_pi.4.32600001.32700000.fasta	88065	424	73.4117	96.4744	-0.878956	0.443181
Oryza_barthii_pi.4.32700001.32800000.fasta	81783	328	58.7082	74.6311	-0.782793	0.430952
Oryza_barthii_pi.4.32800001.32900000.fasta	89739	401	90.2711	91.2411	-0.0390738	0.435717
Oryza_barthii_pi.4.32900001.33000000.fasta	54948	548	164.95	124.689	1.1892	0.417808
Oryza_barthii_pi.4.33000001.33100000.fasta	82692	633	180.176	144.029	0.924993	0.446005
Oryza_barthii_pi.4.3300001.3400000.fasta	23129	767	183.434	174.519	0.18845	0.443877
Oryza_barthii_pi.4.33100001.33200000.fasta	97903	829	245.738	188.626	1.11726	0.453414
Oryza_barthii_pi.4.33200001.33300000.fasta	51944	378	93.8095	86.0078	0.33322	0.40675
Oryza_barthii_pi.4.33300001.33400000.fasta	79800	755	146.329	171.788	-0.546646	0.42713
Oryza_barthii_pi.4.33400001.33500000.fasta	93123	1092	258.02	248.467	0.142002	0.440214
Oryza_barthii_pi.4.33500001.33600000.fasta	79297	815	213.372	185.44	0.555754	0.426464
Oryza_barthii_pi.4.33600001.33700000.fasta	85895	616	150.577	140.161	0.273854	0.414776
Oryza_barthii_pi.4.33700001.33800000.fasta	97205	775	197.439	176.339	0.441417	0.427043
Oryza_barthii_pi.4.33800001.33900000.fasta	96845	613	151.459	139.478	0.316548	0.435892
Oryza_barthii_pi.4.33900001.34000000.fasta	86073	682	153.503	155.178	-0.0398071	0.448612
Oryza_barthii_pi.4.34000001.34100000.fasta	91001	1243	278.049	282.825	-0.0623899	0.43986
Oryza_barthii_pi.4.3400001.3500000.fasta	36098	764	210.266	173.836	0.773051	0.426036
Oryza_barthii_pi.4.34100001.34200000.fasta	75165	595	142.145	135.383	0.184039	0.436694
Oryza_barthii_pi.4.34200001.34300000.fasta	87796	701	163.882	159.501	0.10128	0.427161
Oryza_barthii_pi.4.34300001.34400000.fasta	94711	1170	245.714	266.215	-0.284472	0.426276
Oryza_barthii_pi.4.34400001.34500000.fasta	98649	417	92.8201	94.8817	-0.0798777	0.445235
Oryza_barthii_pi.4.34500001.34600000.fasta	95478	1099	245.865	250.06	-0.0619525	0.428301
Oryza_barthii_pi.4.34600001.34700000.fasta	89335	858	182.239	195.224	-0.245468	0.442678
Oryza_barthii_pi.4.34700001.34800000.fasta	93006	992	200.6	225.714	-0.410813	0.424716
Oryza_barthii_pi.4.34800001.34900000.fasta	93075	757	149.785	172.243	-0.48094	0.430079
Oryza_barthii_pi.4.34900001.35000000.fasta	96500	667	133.6	151.765	-0.441258	0.445589
Oryza_barthii_pi.4.35000001.35100000.fasta	96004	1042	219.316	237.09	-0.276842	0.435935
Oryza_barthii_pi.4.3500001.3600000.fasta	59382	1411	399.79	321.05	0.906394	0.40604
Oryza_barthii_pi.4.35100001.35200000.fasta	73798	979	263.916	222.756	0.682218	0.424889
Oryza_barthii_pi.4.35200001.35300000.fasta	54599	898	270.936	204.326	1.20328	0.454931
Oryza_barthii_pi.4.35300001.35400000.fasta	90142	372	75.8066	84.6426	-0.38344	0.435033
Oryza_barthii_pi.4.35400001.35500000.fasta	90010	505	127.605	114.905	0.406863	0.431606
Oryza_barthii_pi.4.3600001.3700000.fasta	52203	1538	405.06	349.947	0.582132	0.435721
Oryza_barthii_pi.4.3700001.3800000.fasta	48727	979	239.487	222.756	0.277317	0.413133
Oryza_barthii_pi.4.3800001.3900000.fasta	35794	648	169.5	147.442	0.551445	0.439392
Oryza_barthii_pi.4.3900001.4000000.fasta	14861	411	109.845	93.5165	0.64186	0.426804
Oryza_barthii_pi.4.4000001.4100000.fasta	18299	454	119.916	103.3	0.591691	0.450678
Oryza_barthii_pi.4.400001.500000.fasta	78691	1234	345.37	280.777	0.849925	0.435866
Oryza_barthii_pi.4.4100001.4200000.fasta	17388	221	56.5478	50.285	0.454894	0.440582
Oryza_barthii_pi.4.4200001.4300000.fasta	49943	743	172.045	169.058	0.0651781	0.393348
Oryza_barthii_pi.4.4300001.4400000.fasta	56758	1479	412.199	336.523	0.831159	0.445683
Oryza_barthii_pi.4.4400001.4500000.fasta	86092	1189	322.782	270.538	0.713393	0.394764
Oryza_barthii_pi.4.4500001.4600000.fasta	71312	819	187.697	186.35	0.0266643	0.401236
Oryza_barthii_pi.4.4600001.4700000.fasta	61760	1281	317.845	291.471	0.334335	0.414923
Oryza_barthii_pi.4.4700001.4800000.fasta	81918	1878	514.564	427.309	0.755065	0.418216
Oryza_barthii_pi.4.4800001.4900000.fasta	44758	1143	342.561	260.071	1.17159	0.415222
Oryza_barthii_pi.4.4900001.5000000.fasta	72820	2156	571.649	490.563	0.611328	0.447159
Oryza_barthii_pi.4.5000001.5100000.fasta	48857	835	210.541	189.991	0.399122	0.400059
Oryza_barthii_pi.4.500001.600000.fasta	57418	843	199.345	191.811	0.144949	0.422948
Oryza_barthii_pi.4.5100001.5200000.fasta	76104	1268	287.515	288.513	-0.0127766	0.405275
Oryza_barthii_pi.4.5200001.5300000.fasta	60713	983	228.451	223.666	0.0789881	0.406553
Oryza_barthii_pi.4.5300001.5400000.fasta	65024	1074	203.14	244.371	-0.623116	0.400363
Oryza_barthii_pi.4.5400001.5500000.fasta	70785	1455	343.101	331.062	0.134397	0.405531
Oryza_barthii_pi.4.5500001.5600000.fasta	63757	1011	222.224	230.037	-0.125407	0.444141
Oryza_barthii_pi.4.5600001.5700000.fasta	88875	1260	295.405	286.693	0.112281	0.394054
Oryza_barthii_pi.4.5700001.5800000.fasta	61726	1141	272.465	259.616	0.182804	0.421608
Oryza_barthii_pi.4.5800001.5900000.fasta	73882	1887	458.588	429.357	0.251752	0.414061
Oryza_barthii_pi.4.5900001.6000000.fasta	57171	851	172.495	193.631	-0.402821	0.386994
Oryza_barthii_pi.4.6000001.6100000.fasta	63923	875	227.714	199.092	0.530586	0.411225
Oryza_barthii_pi.4.600001.700000.fasta	86429	1661	472.132	377.934	0.921435	0.419981
Oryza_barthii_pi.4.6100001.6200000.fasta	48001	1213	266.178	275.999	-0.131447	0.444896
Oryza_barthii_pi.4.6200001.6300000.fasta	89393	1841	467.555	418.89	0.429574	0.419844
Oryza_barthii_pi.4.6300001.6400000.fasta	85356	1860	516.973	423.213	0.819194	0.422857
Oryza_barthii_pi.4.6400001.6500000.fasta	83670	1307	343.652	297.387	0.574842	0.427249
Oryza_barthii_pi.4.6500001.6600000.fasta	81975	1777	544.09	404.328	1.27805	0.434693
Oryza_barthii_pi.4.6600001.6700000.fasta	59308	893	322.059	203.188	2.15933	0.425623
Oryza_barthii_pi.4.6700001.6800000.fasta	27605	451	102.738	102.618	0.00431079	0.42279
Oryza_barthii_pi.4.6800001.6900000.fasta	28102	423	103.47	96.2469	0.275948	0.394865
Oryza_barthii_pi.4.6900001.7000000.fasta	82057	1064	285.444	242.096	0.661238	0.407973
Oryza_barthii_pi.4.7000001.7100000.fasta	40672	583	159.736	132.652	0.752182	0.382719
Oryza_barthii_pi.4.700001.800000.fasta	51926	1426	354.825	324.463	0.345836	0.395249
Oryza_barthii_pi.4.7100001.7200000.fasta	54110	595	135.236	135.383	-0.00400273	0.427282
Oryza_barthii_pi.4.7200001.7300000.fasta	67443	1045	232.653	237.773	-0.0795162	0.414988
Oryza_barthii_pi.4.7300001.7400000.fasta	73074	1209	323.393	275.089	0.648707	0.413047
Oryza_barthii_pi.4.7400001.7500000.fasta	32830	358	68.6714	81.4572	-0.576349	0.432867
Oryza_barthii_pi.4.7500001.7600000.fasta	84875	1054	247.71	239.821	0.121487	0.410673
Oryza_barthii_pi.4.7600001.7700000.fasta	35634	1111	313.509	252.79	0.887153	0.430974
Oryza_barthii_pi.4.7700001.7800000.fasta	28500	404	83.7042	91.9237	-0.328647	0.461002
Oryza_barthii_pi.4.7800001.7900000.fasta	51089	620	149.567	141.071	0.221951	0.408011
Oryza_barthii_pi.4.7900001.8000000.fasta	80027	938	245.915	213.427	0.561943	0.414885
Oryza_barthii_pi.4.8000001.8100000.fasta	90662	1415	322.878	321.961	0.0105348	0.433512
Oryza_barthii_pi.4.800001.900000.fasta	28885	837	199.057	190.446	0.166853	0.436397
Oryza_barthii_pi.4.8100001.8200000.fasta	84845	1463	376.124	332.882	0.480109	0.440401
Oryza_barthii_pi.4.8200001.8300000.fasta	82220	1030	220.094	234.36	-0.224775	0.402224
Oryza_barthii_pi.4.8300001.8400000.fasta	67368	1506	389.762	342.666	0.508005	0.423197
Oryza_barthii_pi.4.8400001.8500000.fasta	55210	1128	270.516	256.658	0.19943	0.44219
Oryza_barthii_pi.4.8500001.8600000.fasta	88320	1078	209.385	245.282	-0.540484	0.413316
Oryza_barthii_pi.4.8600001.8700000.fasta	65912	1069	242.46	243.234	-0.0117496	0.430214
Oryza_barthii_pi.4.8700001.8800000.fasta	64122	1370	307.115	311.722	-0.0546161	0.451916
Oryza_barthii_pi.4.8800001.8900000.fasta	71069	1468	315.087	334.02	-0.2095	0.418961
Oryza_barthii_pi.4.8900001.9000000.fasta	39699	1025	257.265	233.222	0.380674	0.435851
Oryza_barthii_pi.4.9000001.9100000.fasta	49817	1154	266.94	262.574	0.0614123	0.451296
Oryza_barthii_pi.4.900001.1000000.fasta	80604	1220	340.758	277.591	0.840664	0.418965
Oryza_barthii_pi.4.9100001.9200000.fasta	19669	0	0	0	-999	0.36403
Oryza_barthii_pi.4.9200001.9300000.fasta	58664	992	220.742	225.714	-0.0813222	0.435647
Oryza_barthii_pi.4.9300001.9400000.fasta	76893	1109	239.552	252.335	-0.187109	0.401926
Oryza_barthii_pi.4.9400001.9500000.fasta	63090	1455	354.343	331.062	0.259905	0.42771
Oryza_barthii_pi.4.9500001.9600000.fasta	46814	1048	270.805	238.456	0.500974	0.416294
Oryza_barthii_pi.4.9600001.9700000.fasta	84438	1295	263.017	294.656	-0.396753	0.43021
Oryza_barthii_pi.4.9700001.9800000.fasta	48628	692	143.045	157.454	-0.337405	0.421409
Oryza_barthii_pi.4.9800001.9900000.fasta	47282	597	120.415	135.838	-0.418341	0.400617
Oryza_barthii_pi.4.9900001.10000000.fasta	86939	898	175.199	204.326	-0.52616	0.411129
Oryza_barthii_pi.5.10000001.10100000.fasta	22883	167	37.5595	37.9982	-0.0419771	0.423643
Oryza_barthii_pi.5.1000001.1100000.fasta	83678	729	178.92	165.872	0.290102	0.434358
Oryza_barthii_pi.5.100001.200000.fasta	91658	1125	300.319	255.976	0.63985	0.416998
Oryza_barthii_pi.5.10100001.10200000.fasta	45175	1123	327.023	255.521	1.03358	0.413599
Oryza_barthii_pi.5.10200001.10300000.fasta	56217	1225	314.506	278.729	0.474205	0.422541
Oryza_barthii_pi.5.10300001.10400000.fasta	57754	1690	485.858	384.532	0.97418	0.423938
Oryza_barthii_pi.5.10400001.10500000.fasta	61547	1669	448.144	379.754	0.665783	0.437148
Oryza_barthii_pi.5.10500001.10600000.fasta	48261	1017	268.546	231.402	0.592719	0.39674
Oryza_barthii_pi.5.10600001.10700000.fasta	33354	591	143.068	134.473	0.235516	0.406034
Oryza_barthii_pi.5.10700001.10800000.fasta	48000	718	156.513	163.369	-0.154776	0.407429
Oryza_barthii_pi.5.10800001.10900000.fasta	71343	892	195.337	202.96	-0.138633	0.414034
Oryza_barthii_pi.5.10900001.11000000.fasta	86242	1267	286.18	288.286	-0.0269889	0.421768
Oryza_barthii_pi.5.11000001.11100000.fasta	85042	1492	422.098	339.481	0.899506	0.459601
Oryza_barthii_pi.5.1.100000.fasta	66610	641	165.326	145.849	0.492206	0.418135
Oryza_barthii_pi.5.1100001.1200000.fasta	92235	1052	265.716	239.366	0.406535	0.402299
Oryza_barthii_pi.5.11100001.11200000.fasta	41115	377	80.3882	85.7803	-0.230911	0.407971
Oryza_barthii_pi.5.11200001.11300000.fasta	54029	453	104.815	103.073	0.062171	0.417651
Oryza_barthii_pi.5.11300001.11400000.fasta	74821	908	212.252	206.601	0.100971	0.432261
Oryza_barthii_pi.5.11400001.11500000.fasta	78893	1039	227.372	236.408	-0.14114	0.439859
Oryza_barthii_pi.5.11500001.11600000.fasta	13156	180	39.8674	40.9561	-0.0967829	0.379235
Oryza_barthii_pi.5.11600001.11700000.fasta	78896	906	211.944	206.146	0.103821	0.423619
Oryza_barthii_pi.5.11700001.11800000.fasta	79089	1227	274.52	279.184	-0.0617184	0.420198
Oryza_barthii_pi.5.11800001.11900000.fasta	32705	566	123.412	128.784	-0.153663	0.412628
Oryza_barthii_pi.5.11900001.12000000.fasta	64633	1099	254.621	250.06	0.0673753	0.434902
Oryza_barthii_pi.5.12000001.12100000.fasta	50550	967	229.463	220.025	0.158352	0.436471
Oryza_barthii_pi.5.1200001.1300000.fasta	91304	566	118.957	128.784	-0.281081	0.399436
Oryza_barthii_pi.5.12100001.12200000.fasta	63931	1327	313.124	301.938	0.136904	0.424087
Oryza_barthii_pi.5.12200001.12300000.fasta	76405	1837	440.027	417.98	0.195036	0.435181
Oryza_barthii_pi.5.12300001.12400000.fasta	78740	1559	391.489	354.725	0.383102	0.423255
Oryza_barthii_pi.5.12400001.12500000.fasta	48014	576	128.422	131.06	-0.0741377	0.410696
Oryza_barthii_pi.5.12500001.12600000.fasta	47140	454	106.068	103.3	0.0985603	0.396998
Oryza_barthii_pi.5.12600001.12700000.fasta	90081	1349	313.421	306.943	0.0779827	0.423015
Oryza_barthii_pi.5.12700001.12800000.fasta	47805	902	226.404	205.236	0.380706	0.427207
Oryza_barthii_pi.5.12800001.12900000.fasta	87763	1505	359.429	342.439	0.183388	0.451664
Oryza_barthii_pi.5.12900001.13000000.fasta	57320	728	178.831	165.645	0.293588	0.430475
Oryza_barthii_pi.5.13000001.13100000.fasta	91162	564	114.271	128.329	-0.403522	0.398612
Oryza_barthii_pi.5.1300001.1400000.fasta	41806	408	95.5546	92.8339	0.107726	0.406808
Oryza_barthii_pi.5.13100001.13200000.fasta	37791	648	176.621	147.442	0.729494	0.415493
Oryza_barthii_pi.5.13200001.13300000.fasta	59542	1186	340.466	269.855	0.966616	0.437722
Oryza_barthii_pi.5.13300001.13400000.fasta	68122	812	194.467	184.758	0.193896	0.42723
Oryza_barthii_pi.5.13400001.13500000.fasta	80808	959	245.361	218.205	0.459454	0.408417
Oryza_barthii_pi.5.13500001.13600000.fasta	92664	690	131.9	156.998	-0.589444	0.410403
Oryza_barthii_pi.5.13600001.13700000.fasta	85061	889	188.053	202.278	-0.259557	0.412069
Oryza_barthii_pi.5.13700001.13800000.fasta	94910	749	158.037	170.423	-0.26807	0.400521
Oryza_barthii_pi.5.13800001.13900000.fasta	67392	1076	274.938	244.827	0.454223	0.411461
Oryza_barthii_pi.5.13900001.14000000.fasta	88063	1217	206.863	276.909	-0.934512	0.411819
Oryza_barthii_pi.5.14000001.14100000.fasta	74013	1846	463.869	420.028	0.385946	0.447692
Oryza_barthii_pi.5.1400001.1500000.fasta	91202	702	145.449	159.729	-0.329651	0.426137
Oryza_barthii_pi.5.14100001.14200000.fasta	81374	1311	241.7	298.297	-0.701079	0.410319
Oryza_barthii_pi.5.14200001.14300000.fasta	70945	1065	188.743	242.324	-0.81658	0.415902
Oryza_barthii_pi.5.14300001.14400000.fasta	90530	1519	334.861	345.624	-0.115104	0.436447
Oryza_barthii_pi.5.14400001.14500000.fasta	82838	1354	352.824	308.081	0.536677	0.437017
Oryza_barthii_pi.5.14500001.14600000.fasta	89514	1282	325.618	291.699	0.429647	0.410564
Oryza_barthii_pi.5.14600001.14700000.fasta	93649	1172	277.218	266.67	0.146124	0.429214
Oryza_barthii_pi.5.14700001.14800000.fasta	95181	744	166.438	169.285	-0.0620404	0.423361
Oryza_barthii_pi.5.14800001.14900000.fasta	82836	1228	401.702	279.412	1.61696	0.438515
Oryza_barthii_pi.5.14900001.15000000.fasta	81156	1411	382.995	321.05	0.713054	0.449057
Oryza_barthii_pi.5.15000001.15100000.fasta	91221	892	241.839	202.96	0.707021	0.429778
Oryza_barthii_pi.5.1500001.1600000.fasta	76709	1378	311.475	313.542	-0.0243555	0.442069
